run,split,variant,resample,matched_n,auroc
DNABERT-2 seed 1,B,all_eligible,27,30204,0.6702480651544774
DNABERT-2 seed 1,B,all_eligible,28,30204,0.6704221517492467
DNABERT-2 seed 1,B,all_eligible,29,30204,0.6708571665440641
DNABERT-2 seed 1,B,all_eligible,30,30204,0.6695624786107714
DNABERT-2 seed 1,B,all_eligible,31,30204,0.6700605550731606
DNABERT-2 seed 1,B,all_eligible,32,30204,0.6703985165037021
DNABERT-2 seed 1,B,all_eligible,33,30204,0.6713909666244989
DNABERT-2 seed 1,B,all_eligible,34,30204,0.6696435303372374
DNABERT-2 seed 1,B,all_eligible,35,30204,0.670397130966629
DNABERT-2 seed 1,B,all_eligible,36,30204,0.6702607629879062
DNABERT-2 seed 1,B,all_eligible,37,30204,0.6703115302062603
DNABERT-2 seed 1,B,all_eligible,38,30204,0.6708471477079507
DNABERT-2 seed 1,B,all_eligible,39,30204,0.6711946895135066
DNABERT-2 seed 1,B,all_eligible,40,30204,0.6704646123220793
DNABERT-2 seed 1,B,all_eligible,41,30204,0.6707794405450345
DNABERT-2 seed 1,B,all_eligible,42,30204,0.6710046407424262
DNABERT-2 seed 1,B,all_eligible,43,30204,0.6700772122103138
DNABERT-2 seed 1,B,all_eligible,44,30204,0.6701592570511692
DNABERT-2 seed 1,B,all_eligible,45,30204,0.6696434667603781
DNABERT-2 seed 1,B,all_eligible,46,30204,0.6704453441490813
DNABERT-2 seed 1,B,all_eligible,47,30204,0.6692501474237753
DNABERT-2 seed 1,B,all_eligible,48,30204,0.668998558445137
DNABERT-2 seed 1,B,all_eligible,49,30204,0.6701005054562011
DNABERT-2 seed 1,B,all_eligible,50,30204,0.670496591482339
DNABERT-2 seed 1,B,all_eligible,51,30204,0.6705249730692808
DNABERT-2 seed 1,B,all_eligible,52,30204,0.6693413495246845
DNABERT-2 seed 1,B,all_eligible,53,30204,0.6699788478473515
DNABERT-2 seed 1,B,all_eligible,54,30204,0.670914846101645
DNABERT-2 seed 1,B,all_eligible,55,30204,0.6690751554068366
DNABERT-2 seed 1,B,all_eligible,56,30204,0.670988492220148
DNABERT-2 seed 1,B,all_eligible,57,30204,0.6698270372687198
DNABERT-2 seed 1,B,all_eligible,58,30204,0.6691763785361646
DNABERT-2 seed 1,B,all_eligible,59,30204,0.6705223423026865
DNABERT-2 seed 1,B,all_eligible,60,30204,0.6709577166356052
DNABERT-2 seed 1,B,all_eligible,61,30204,0.6695334502937085
DNABERT-2 seed 1,B,all_eligible,62,30204,0.6702971574514333
DNABERT-2 seed 1,B,all_eligible,63,30204,0.669264035679088
DNABERT-2 seed 1,B,all_eligible,64,30204,0.6703900892813782
DNABERT-2 seed 1,B,all_eligible,65,30204,0.6707763998173125
DNABERT-2 seed 1,B,all_eligible,66,30204,0.6707495638057448
DNABERT-2 seed 1,B,all_eligible,67,30204,0.6704637419767977
DNABERT-2 seed 1,B,all_eligible,68,30204,0.6705157500400621
DNABERT-2 seed 1,B,all_eligible,69,30204,0.6699399541555597
DNABERT-2 seed 1,B,all_eligible,70,30204,0.6702802503914537
DNABERT-2 seed 1,B,all_eligible,71,30204,0.6702042475445433
DNABERT-2 seed 1,B,all_eligible,72,30204,0.6690783517882487
DNABERT-2 seed 1,B,all_eligible,73,30204,0.669792135765235
DNABERT-2 seed 1,B,all_eligible,74,30204,0.6700798166692422
DNABERT-2 seed 1,B,all_eligible,75,30204,0.671123205008222
DNABERT-2 seed 1,B,all_eligible,76,30204,0.6706356647660431
DNABERT-2 seed 1,B,all_eligible,77,30204,0.6713207580410127
DNABERT-2 seed 1,B,all_eligible,78,30204,0.670044342974023
DNABERT-2 seed 1,B,all_eligible,79,30204,0.6702804827758362
DNABERT-2 seed 1,B,all_eligible,80,30204,0.6699181889466026
DNABERT-2 seed 1,B,all_eligible,81,30204,0.6702274180213229
DNABERT-2 seed 1,B,all_eligible,82,30204,0.6699618750182071
DNABERT-2 seed 1,B,all_eligible,83,30204,0.6706776649547216
DNABERT-2 seed 1,B,all_eligible,84,30204,0.6698395399869594
DNABERT-2 seed 1,B,all_eligible,85,30204,0.6714280275488967
DNABERT-2 seed 1,B,all_eligible,86,30204,0.6706817163352768
DNABERT-2 seed 1,B,all_eligible,87,30204,0.6707356755504322
DNABERT-2 seed 1,B,all_eligible,88,30204,0.6702813114673134
DNABERT-2 seed 1,B,all_eligible,89,30204,0.6706399858001743
DNABERT-2 seed 1,B,all_eligible,90,30204,0.6713279049569273
DNABERT-2 seed 1,B,all_eligible,91,30204,0.6702280888668045
DNABERT-2 seed 1,B,all_eligible,92,30204,0.6696440411444179
DNABERT-2 seed 1,B,all_eligible,93,30204,0.6705161731550228
DNABERT-2 seed 1,B,all_eligible,94,30204,0.6694248873255821
DNABERT-2 seed 1,B,all_eligible,95,30204,0.6701584458981359
DNABERT-2 seed 1,B,all_eligible,96,30204,0.67154215458837
DNABERT-2 seed 1,B,all_eligible,97,30204,0.6700824781281135
DNABERT-2 seed 1,B,all_eligible,98,30204,0.6709088326076714
DNABERT-2 seed 1,B,all_eligible,99,30204,0.6706027451067259
DNABERT-2 seed 1,B,af_known_only,0,3614,0.6438844327032947
DNABERT-2 seed 1,B,af_known_only,1,3614,0.6476694426673126
DNABERT-2 seed 1,B,af_known_only,2,3614,0.650836735575143
DNABERT-2 seed 1,B,af_known_only,3,3614,0.6578879589274815
DNABERT-2 seed 1,B,af_known_only,4,3614,0.6552903009847029
DNABERT-2 seed 1,B,af_known_only,5,3614,0.6463611197798391
DNABERT-2 seed 1,B,af_known_only,6,3614,0.6486531348757782
DNABERT-2 seed 1,B,af_known_only,7,3614,0.6428832839394484
DNABERT-2 seed 1,B,af_known_only,8,3614,0.650937799843136
DNABERT-2 seed 1,B,af_known_only,9,3614,0.657535459010936
DNABERT-2 seed 1,B,af_known_only,10,3614,0.6491382433621448
DNABERT-2 seed 1,B,af_known_only,11,3614,0.6549479074949568
DNABERT-2 seed 1,B,af_known_only,12,3614,0.6519070980497965
DNABERT-2 seed 1,B,af_known_only,13,3614,0.645923174618536
DNABERT-2 seed 1,B,af_known_only,14,3614,0.6487937060848958
DNABERT-2 seed 1,B,af_known_only,15,3614,0.6406445572757239
DNABERT-2 seed 1,B,af_known_only,16,3614,0.6644292671094915
DNABERT-2 seed 1,B,af_known_only,17,3614,0.6535164699537462
DNABERT-2 seed 1,B,af_known_only,18,3614,0.6502615880136553
DNABERT-2 seed 1,B,af_known_only,19,3614,0.6530399366173912
DNABERT-2 seed 1,B,af_known_only,20,3614,0.643281722159627
DNABERT-2 seed 1,B,af_known_only,21,3614,0.6477064995655768
DNABERT-2 seed 1,B,af_known_only,22,3614,0.6437187485548576
DNABERT-2 seed 1,B,af_known_only,23,3614,0.6580916187402553
DNABERT-2 seed 1,B,af_known_only,24,3614,0.6517888834817804
DNABERT-2 seed 1,B,af_known_only,25,3614,0.654921569534207
DNABERT-2 seed 1,B,af_known_only,26,3614,0.6455351490805142
DNABERT-2 seed 1,B,af_known_only,27,3614,0.6569008979100828
DNABERT-2 seed 1,B,af_known_only,28,3614,0.6556121753654928
DNABERT-2 seed 1,B,af_known_only,29,3614,0.6412429802443856
DNABERT-2 seed 1,B,af_known_only,30,3614,0.6607829908224457
DNABERT-2 seed 1,B,af_known_only,31,3614,0.6494576677000743
DNABERT-2 seed 1,B,af_known_only,32,3614,0.652467239098764
DNABERT-2 seed 1,B,af_known_only,33,3614,0.6535308639555514
DNABERT-2 seed 1,B,af_known_only,34,3614,0.6487263299062338
DNABERT-2 seed 1,B,af_known_only,35,3614,0.6533581359338905
DNABERT-2 seed 1,B,af_known_only,36,3614,0.6427316875374589
DNABERT-2 seed 1,B,af_known_only,37,3614,0.6592915272311545
DNABERT-2 seed 1,B,af_known_only,38,3614,0.6538469194845478
DNABERT-2 seed 1,B,af_known_only,39,3614,0.6573330242195924
DNABERT-2 seed 1,B,af_known_only,40,3614,0.6518342092746985
DNABERT-2 seed 1,B,af_known_only,41,3614,0.6465531418890259
DNABERT-2 seed 1,B,af_known_only,42,3614,0.6513953453473227
DNABERT-2 seed 1,B,af_known_only,43,3614,0.6505647808176345
DNABERT-2 seed 1,B,af_known_only,44,3614,0.651797458631792
DNABERT-2 seed 1,B,af_known_only,45,3614,0.6463589759923363
DNABERT-2 seed 1,B,af_known_only,46,3614,0.6602547003306639
DNABERT-2 seed 1,B,af_known_only,47,3614,0.6518724911943928
DNABERT-2 seed 1,B,af_known_only,48,3614,0.6522430601770339
DNABERT-2 seed 1,B,af_known_only,49,3614,0.6498337492791515
DNABERT-2 seed 1,B,af_known_only,50,3614,0.6504321722478132
DNABERT-2 seed 1,B,af_known_only,51,3614,0.6538656010613586
DNABERT-2 seed 1,B,af_known_only,52,3614,0.651915673199808
DNABERT-2 seed 1,B,af_known_only,53,3614,0.6548116238608449
DNABERT-2 seed 1,B,af_known_only,54,3614,0.6500616032651721
DNABERT-2 seed 1,B,af_known_only,55,3614,0.6549374948127998
DNABERT-2 seed 1,B,af_known_only,56,3614,0.6541035614741786
DNABERT-2 seed 1,B,af_known_only,57,3614,0.6509099306055985
DNABERT-2 seed 1,B,af_known_only,58,3614,0.6523006361842543
DNABERT-2 seed 1,B,af_known_only,59,3614,0.6465825424033512
DNABERT-2 seed 1,B,af_known_only,60,3614,0.6574662453001288
DNABERT-2 seed 1,B,af_known_only,61,3614,0.6545268063783191
DNABERT-2 seed 1,B,af_known_only,62,3614,0.6584395248264374
DNABERT-2 seed 1,B,af_known_only,63,3614,0.6561110653429494
DNABERT-2 seed 1,B,af_known_only,64,3614,0.6469907807949715
DNABERT-2 seed 1,B,af_known_only,65,3614,0.6564944970506078
DNABERT-2 seed 1,B,af_known_only,66,3614,0.6497633105469138
DNABERT-2 seed 1,B,af_known_only,67,3614,0.6444378361343959
DNABERT-2 seed 1,B,af_known_only,68,3614,0.6523499432968205
DNABERT-2 seed 1,B,af_known_only,69,3614,0.6482844034252824
DNABERT-2 seed 1,B,af_known_only,70,3614,0.6519597739712959
DNABERT-2 seed 1,B,af_known_only,71,3614,0.6508275479144163
DNABERT-2 seed 1,B,af_known_only,72,3614,0.648292978575294
DNABERT-2 seed 1,B,af_known_only,73,3614,0.6548759374859314
DNABERT-2 seed 1,B,af_known_only,74,3614,0.6482491840591637
DNABERT-2 seed 1,B,af_known_only,75,3614,0.6485346140524045
DNABERT-2 seed 1,B,af_known_only,76,3614,0.6502162622207373
DNABERT-2 seed 1,B,af_known_only,77,3614,0.6528179014831641
DNABERT-2 seed 1,B,af_known_only,78,3614,0.6482672531252593
DNABERT-2 seed 1,B,af_known_only,79,3614,0.6529544913726335
DNABERT-2 seed 1,B,af_known_only,80,3614,0.6504196157781535
DNABERT-2 seed 1,B,af_known_only,81,3614,0.6523845501522242
DNABERT-2 seed 1,B,af_known_only,82,3614,0.6564944970506078
DNABERT-2 seed 1,B,af_known_only,83,3614,0.6587583366536518
DNABERT-2 seed 1,B,af_known_only,84,3614,0.6584291121442806
DNABERT-2 seed 1,B,af_known_only,85,3614,0.6439551776908897
DNABERT-2 seed 1,B,af_known_only,86,3614,0.6477346750584718
DNABERT-2 seed 1,B,af_known_only,87,3614,0.6475934913386391
DNABERT-2 seed 1,B,af_known_only,88,3614,0.6476032915100809
DNABERT-2 seed 1,B,af_known_only,89,3614,0.6525306339577778
DNABERT-2 seed 1,B,af_known_only,90,3614,0.6525450279595829
DNABERT-2 seed 1,B,af_known_only,91,3614,0.6483245228771221
DNABERT-2 seed 1,B,af_known_only,92,3614,0.6539234833239363
DNABERT-2 seed 1,B,af_known_only,93,3614,0.6550737784469117
DNABERT-2 seed 1,B,af_known_only,94,3614,0.6464762717942797
DNABERT-2 seed 1,B,af_known_only,95,3614,0.6528105513545828
DNABERT-2 seed 1,B,af_known_only,96,3614,0.6569177419547483
DNABERT-2 seed 1,B,af_known_only,97,3614,0.6571740776890216
DNABERT-2 seed 1,B,af_known_only,98,3614,0.6567140821419745
DNABERT-2 seed 1,B,af_known_only,99,3614,0.6463007874744009
DNABERT-2 seed 2,B,all_eligible,0,30204,0.6701570318610914
DNABERT-2 seed 2,B,all_eligible,1,30204,0.6703941888926543
DNABERT-2 seed 2,B,all_eligible,2,30204,0.6708291357260016
DNABERT-2 seed 2,B,all_eligible,3,30204,0.6717228641380405
DNABERT-2 seed 2,B,all_eligible,4,30204,0.6704698278168526
DNABERT-2 seed 2,B,all_eligible,5,30204,0.6713142578552191
DNABERT-2 seed 2,B,all_eligible,6,30204,0.6710865189680639
DNABERT-2 seed 2,B,all_eligible,7,30204,0.6703286433429565
DNABERT-2 seed 2,B,all_eligible,8,30204,0.6706443112189164
DNABERT-2 seed 2,B,all_eligible,9,30204,0.6711358019955979
DNABERT-2 seed 2,B,all_eligible,10,30204,0.6708423180589447
DNABERT-2 seed 2,B,all_eligible,11,30204,0.6699272256298542
DNABERT-2 seed 2,B,all_eligible,12,30204,0.6699590885979226
DNABERT-2 seed 2,B,all_eligible,13,30204,0.6697687592117388
DNABERT-2 seed 2,B,all_eligible,14,30204,0.6701540437487014
DNABERT-2 seed 2,B,all_eligible,15,30204,0.6708967968505024
DNABERT-2 seed 2,B,all_eligible,16,30204,0.6717592805246225
DNABERT-2 seed 2,B,all_eligible,17,30204,0.671112710441816
DNABERT-2 seed 2,B,all_eligible,18,30204,0.6699255660545943
DNABERT-2 seed 2,B,all_eligible,19,30204,0.6717673306704013
DNABERT-2 seed 2,B,all_eligible,20,30204,0.671040980398316
DNABERT-2 seed 2,B,all_eligible,21,30204,0.6695456745891502
DNABERT-2 seed 2,B,all_eligible,22,30204,0.6709491885672285
DNABERT-2 seed 2,B,all_eligible,23,30204,0.6704219697878906
DNABERT-2 seed 2,B,all_eligible,24,30204,0.670862097039123
DNABERT-2 seed 2,B,all_eligible,25,30204,0.6706474418311636
DNABERT-2 seed 2,B,all_eligible,26,30204,0.6713911792781321
DNABERT-2 seed 2,B,all_eligible,27,30204,0.6706649123136555
DNABERT-2 seed 2,B,all_eligible,28,30204,0.6714791345746026
DNABERT-2 seed 2,B,all_eligible,29,30204,0.6710320445611172
DNABERT-2 seed 2,B,all_eligible,30,30204,0.670978922806661
DNABERT-2 seed 2,B,all_eligible,31,30204,0.6708197110046773
DNABERT-2 seed 2,B,all_eligible,32,30204,0.6712816933493922
DNABERT-2 seed 2,B,all_eligible,33,30204,0.6716674558089527
DNABERT-2 seed 2,B,all_eligible,34,30204,0.6704986785571705
DNABERT-2 seed 2,B,all_eligible,35,30204,0.6701463575256349
DNABERT-2 seed 2,B,all_eligible,36,30204,0.6705593133425589
DNABERT-2 seed 2,B,all_eligible,37,30204,0.6719763626147652
DNABERT-2 seed 2,B,all_eligible,38,30204,0.6713821732871574
DNABERT-2 seed 2,B,all_eligible,39,30204,0.6711586545880807
DNABERT-2 seed 2,B,all_eligible,40,30204,0.6713927116996732
DNABERT-2 seed 2,B,all_eligible,41,30204,0.6712544320305585
DNABERT-2 seed 2,B,all_eligible,42,30204,0.6710958077664474
DNABERT-2 seed 2,B,all_eligible,43,30204,0.6701573782453597
DNABERT-2 seed 2,B,all_eligible,44,30204,0.6703262449607447
DNABERT-2 seed 2,B,all_eligible,45,30204,0.6716091645981387
DNABERT-2 seed 2,B,all_eligible,46,30204,0.6707391722776972
DNABERT-2 seed 2,B,all_eligible,47,30204,0.6702605481419676
DNABERT-2 seed 2,B,all_eligible,48,30204,0.6702518534583733
DNABERT-2 seed 2,B,all_eligible,49,30204,0.6712960902195797
DNABERT-2 seed 2,B,all_eligible,50,30204,0.6705662388356185
DNABERT-2 seed 2,B,all_eligible,51,30204,0.6709823581493721
DNABERT-2 seed 2,B,all_eligible,52,30204,0.6695573573851344
DNABERT-2 seed 2,B,all_eligible,53,30204,0.6701889474444918
DNABERT-2 seed 2,B,all_eligible,54,30204,0.6703853473245919
DNABERT-2 seed 2,B,all_eligible,55,30204,0.6697119390379122
DNABERT-2 seed 2,B,all_eligible,56,30204,0.6713616072693062
DNABERT-2 seed 2,B,all_eligible,57,30204,0.6704744448122256
DNABERT-2 seed 2,B,all_eligible,58,30204,0.6688698021510937
DNABERT-2 seed 2,B,all_eligible,59,30204,0.6712349687423713
DNABERT-2 seed 2,B,all_eligible,60,30204,0.6710714117908959
DNABERT-2 seed 2,B,all_eligible,61,30204,0.6716671181939065
DNABERT-2 seed 2,B,all_eligible,62,30204,0.670216506916873
DNABERT-2 seed 2,B,all_eligible,63,30204,0.6700030728230744
DNABERT-2 seed 2,B,all_eligible,64,30204,0.6706487747529049
DNABERT-2 seed 2,B,all_eligible,65,30204,0.6715145622314064
DNABERT-2 seed 2,B,all_eligible,66,30204,0.6717497681110786
DNABERT-2 seed 2,B,all_eligible,67,30204,0.6715646366812241
DNABERT-2 seed 2,B,all_eligible,68,30204,0.6712978199486155
DNABERT-2 seed 2,B,all_eligible,69,30204,0.6704569589835953
DNABERT-2 seed 2,B,all_eligible,70,30204,0.6708501533587847
DNABERT-2 seed 2,B,all_eligible,71,30204,0.671081575319172
DNABERT-2 seed 2,B,all_eligible,72,30204,0.6700824956665574
DNABERT-2 seed 2,B,all_eligible,73,30204,0.6703790334847656
DNABERT-2 seed 2,B,all_eligible,74,30204,0.6703749908734322
DNABERT-2 seed 2,B,all_eligible,75,30204,0.6711590842799577
DNABERT-2 seed 2,B,all_eligible,76,30204,0.6715441802786476
DNABERT-2 seed 2,B,all_eligible,77,30204,0.6710053948955166
DNABERT-2 seed 2,B,all_eligible,78,30204,0.6699336622387884
DNABERT-2 seed 2,B,all_eligible,79,30204,0.6702911943804861
DNABERT-2 seed 2,B,all_eligible,80,30204,0.6702661889440069
DNABERT-2 seed 2,B,all_eligible,81,30204,0.6703772774480637
DNABERT-2 seed 2,B,all_eligible,82,30204,0.6708811065200726
DNABERT-2 seed 2,B,all_eligible,83,30204,0.6715334445586373
DNABERT-2 seed 2,B,all_eligible,84,30204,0.670819868850673
DNABERT-2 seed 2,B,all_eligible,85,30204,0.6720273249483085
DNABERT-2 seed 2,B,all_eligible,86,30204,0.6714575337885577
DNABERT-2 seed 2,B,all_eligible,87,30204,0.6709988990943341
DNABERT-2 seed 2,B,all_eligible,88,30204,0.6702404425082704
DNABERT-2 seed 2,B,all_eligible,89,30204,0.6709133684877412
DNABERT-2 seed 2,B,all_eligible,90,30204,0.672407536490355
DNABERT-2 seed 2,B,all_eligible,91,30204,0.6710405879756323
DNABERT-2 seed 2,B,all_eligible,92,30204,0.6709089334537243
DNABERT-2 seed 2,B,all_eligible,93,30204,0.6711542765540065
DNABERT-2 seed 2,B,all_eligible,94,30204,0.669959160944004
DNABERT-2 seed 2,B,all_eligible,95,30204,0.6711840897164368
DNABERT-2 seed 2,B,all_eligible,96,30204,0.6722218810994871
DNABERT-2 seed 2,B,all_eligible,97,30204,0.6705226163408734
DNABERT-2 seed 2,B,all_eligible,98,30204,0.6714651410886263
DNABERT-2 seed 2,B,all_eligible,99,30204,0.6714486702974403
DNABERT-2 seed 2,B,af_known_only,0,3614,0.6301121292740615
DNABERT-2 seed 2,B,af_known_only,1,3614,0.6293063714283351
DNABERT-2 seed 2,B,af_known_only,2,3614,0.634098961518708
DNABERT-2 seed 2,B,af_known_only,3,3614,0.6336285532895041
DNABERT-2 seed 2,B,af_known_only,4,3614,0.6382392276974895
DNABERT-2 seed 2,B,af_known_only,5,3614,0.6332288900478953
DNABERT-2 seed 2,B,af_known_only,6,3614,0.6296012953376603
DNABERT-2 seed 2,B,af_known_only,7,3614,0.627201478355862
DNABERT-2 seed 2,B,af_known_only,8,3614,0.6330160425743948
DNABERT-2 seed 2,B,af_known_only,9,3614,0.6401704739822293
DNABERT-2 seed 2,B,af_known_only,10,3614,0.6288182003883931
DNABERT-2 seed 2,B,af_known_only,11,3614,0.6366543562221442
DNABERT-2 seed 2,B,af_known_only,12,3614,0.6348673562108127
DNABERT-2 seed 2,B,af_known_only,13,3614,0.6371348708781475
DNABERT-2 seed 2,B,af_known_only,14,3614,0.6361974232286726
DNABERT-2 seed 2,B,af_known_only,15,3614,0.6242752084144272
DNABERT-2 seed 2,B,af_known_only,16,3614,0.6416276369734744
DNABERT-2 seed 2,B,af_known_only,17,3614,0.6365278727594741
DNABERT-2 seed 2,B,af_known_only,18,3614,0.6315983865242742
DNABERT-2 seed 2,B,af_known_only,19,3614,0.6380759935919129
DNABERT-2 seed 2,B,af_known_only,20,3614,0.6291321121298866
DNABERT-2 seed 2,B,af_known_only,21,3614,0.6333985555159806
DNABERT-2 seed 2,B,af_known_only,22,3614,0.6277738696191316
DNABERT-2 seed 2,B,af_known_only,23,3614,0.6405122549612602
DNABERT-2 seed 2,B,af_known_only,24,3614,0.6408065663598702
DNABERT-2 seed 2,B,af_known_only,25,3614,0.6385748835693694
DNABERT-2 seed 2,B,af_known_only,26,3614,0.6304744293620487
DNABERT-2 seed 2,B,af_known_only,27,3614,0.6372481853604427
DNABERT-2 seed 2,B,af_known_only,28,3614,0.638726479971359
DNABERT-2 seed 2,B,af_known_only,29,3614,0.6278945342300082
DNABERT-2 seed 2,B,af_known_only,30,3614,0.6412377739033073
DNABERT-2 seed 2,B,af_known_only,31,3614,0.6377697382343582
DNABERT-2 seed 2,B,af_known_only,32,3614,0.6373115802194564
DNABERT-2 seed 2,B,af_known_only,33,3614,0.6310749961182134
DNABERT-2 seed 2,B,af_known_only,34,3614,0.6364093519361005
DNABERT-2 seed 2,B,af_known_only,35,3614,0.6343295718029467
DNABERT-2 seed 2,B,af_known_only,36,3614,0.6316204369100182
DNABERT-2 seed 2,B,af_known_only,37,3614,0.6428854277269513
DNABERT-2 seed 2,B,af_known_only,38,3614,0.6330408492583567
DNABERT-2 seed 2,B,af_known_only,39,3614,0.6361925231429517
DNABERT-2 seed 2,B,af_known_only,40,3614,0.6319462926104563
DNABERT-2 seed 2,B,af_known_only,41,3614,0.6304781044263393
DNABERT-2 seed 2,B,af_known_only,42,3614,0.6317885711013157
DNABERT-2 seed 2,B,af_known_only,43,3614,0.636583611234549
DNABERT-2 seed 2,B,af_known_only,44,3614,0.6360207138873636
DNABERT-2 seed 2,B,af_known_only,45,3614,0.6279028031246622
DNABERT-2 seed 2,B,af_known_only,46,3614,0.639802661297806
DNABERT-2 seed 2,B,af_known_only,47,3614,0.6363275817556333
DNABERT-2 seed 2,B,af_known_only,48,3614,0.6346150017961877
DNABERT-2 seed 2,B,af_known_only,49,3614,0.634535681658581
DNABERT-2 seed 2,B,af_known_only,50,3614,0.6365860612774095
DNABERT-2 seed 2,B,af_known_only,51,3614,0.6372625793622477
DNABERT-2 seed 2,B,af_known_only,52,3614,0.6381592950491678
DNABERT-2 seed 2,B,af_known_only,53,3614,0.6358936179139784
DNABERT-2 seed 2,B,af_known_only,54,3614,0.6287854310651347
DNABERT-2 seed 2,B,af_known_only,55,3614,0.6400106086855857
DNABERT-2 seed 2,B,af_known_only,56,3614,0.6390039473253035
DNABERT-2 seed 2,B,af_known_only,57,3614,0.6328120765062634
DNABERT-2 seed 2,B,af_known_only,58,3614,0.6300640471829254
DNABERT-2 seed 2,B,af_known_only,59,3614,0.6311181781236286
DNABERT-2 seed 2,B,af_known_only,60,3614,0.63850842615678
DNABERT-2 seed 2,B,af_known_only,61,3614,0.640460191550476
DNABERT-2 seed 2,B,af_known_only,62,3614,0.6377360501450272
DNABERT-2 seed 2,B,af_known_only,63,3614,0.6372736045551197
DNABERT-2 seed 2,B,af_known_only,64,3614,0.6374640953875187
DNABERT-2 seed 2,B,af_known_only,65,3614,0.6380269927347042
DNABERT-2 seed 2,B,af_known_only,66,3614,0.6376833742235278
DNABERT-2 seed 2,B,af_known_only,67,3614,0.633600377796609
DNABERT-2 seed 2,B,af_known_only,68,3614,0.6338031188433103
DNABERT-2 seed 2,B,af_known_only,69,3614,0.625890705425528
DNABERT-2 seed 2,B,af_known_only,70,3614,0.6392612018256494
DNABERT-2 seed 2,B,af_known_only,71,3614,0.6329085469438931
DNABERT-2 seed 2,B,af_known_only,72,3614,0.6337005232985294
DNABERT-2 seed 2,B,af_known_only,73,3614,0.6334111119856403
DNABERT-2 seed 2,B,af_known_only,74,3614,0.6258600798897725
DNABERT-2 seed 2,B,af_known_only,75,3614,0.6352091371898437
DNABERT-2 seed 2,B,af_known_only,76,3614,0.6340759923668915
DNABERT-2 seed 2,B,af_known_only,77,3614,0.6390134412413877
DNABERT-2 seed 2,B,af_known_only,78,3614,0.6280053986694429
DNABERT-2 seed 2,B,af_known_only,79,3614,0.6377835197254482
DNABERT-2 seed 2,B,af_known_only,80,3614,0.6314627154008775
DNABERT-2 seed 2,B,af_known_only,81,3614,0.6362553054912504
DNABERT-2 seed 2,B,af_known_only,82,3614,0.6356011440475137
DNABERT-2 seed 2,B,af_known_only,83,3614,0.6449952208851454
DNABERT-2 seed 2,B,af_known_only,84,3614,0.6404981672148127
DNABERT-2 seed 2,B,af_known_only,85,3614,0.6266370497318887
DNABERT-2 seed 2,B,af_known_only,86,3614,0.6270131313109659
DNABERT-2 seed 2,B,af_known_only,87,3614,0.6359034180854202
DNABERT-2 seed 2,B,af_known_only,88,3614,0.6260836463007875
DNABERT-2 seed 2,B,af_known_only,89,3614,0.6395898138243056
DNABERT-2 seed 2,B,af_known_only,90,3614,0.6386716602623567
DNABERT-2 seed 2,B,af_known_only,91,3614,0.6350388592110433
DNABERT-2 seed 2,B,af_known_only,92,3614,0.6379623728542602
DNABERT-2 seed 2,B,af_known_only,93,3614,0.6404975547040976
DNABERT-2 seed 2,B,af_known_only,94,3614,0.6349880208216893
DNABERT-2 seed 2,B,af_known_only,95,3614,0.6395395879456667
DNABERT-2 seed 2,B,af_known_only,96,3614,0.6384511564049173
DNABERT-2 seed 2,B,af_known_only,97,3614,0.6406338383382094
DNABERT-2 seed 2,B,af_known_only,98,3614,0.6374316323196179
DNABERT-2 seed 2,B,af_known_only,99,3614,0.6303580523261779
DNABERT-2 seed 3,B,all_eligible,0,30204,0.6550557191103147
DNABERT-2 seed 3,B,all_eligible,1,30204,0.654936668152699
DNABERT-2 seed 3,B,all_eligible,2,30204,0.6543606771530075
DNABERT-2 seed 3,B,all_eligible,3,30204,0.6564057715265853
DNABERT-2 seed 3,B,all_eligible,4,30204,0.6558226401878957
DNABERT-2 seed 3,B,all_eligible,5,30204,0.6550503720772117
DNABERT-2 seed 3,B,all_eligible,6,30204,0.6567079830314152
DNABERT-2 seed 3,B,all_eligible,7,30204,0.6557255407852042
DNABERT-2 seed 3,B,all_eligible,8,30204,0.6555300682503286
DNABERT-2 seed 3,B,all_eligible,9,30204,0.6556977993514669
DNABERT-2 seed 3,B,all_eligible,10,30204,0.6546841627903637
DNABERT-2 seed 3,B,all_eligible,11,30204,0.6542491786878231
DNABERT-2 seed 3,B,all_eligible,12,30204,0.654840796441085
DNABERT-2 seed 3,B,all_eligible,13,30204,0.6546820954462815
DNABERT-2 seed 3,B,all_eligible,14,30204,0.6556398567172267
DNABERT-2 seed 3,B,all_eligible,15,30204,0.6560303830566284
DNABERT-2 seed 3,B,all_eligible,16,30204,0.655413297290428
DNABERT-2 seed 3,B,all_eligible,17,30204,0.6552394825415401
DNABERT-2 seed 3,B,all_eligible,18,30204,0.6556388877181978
DNABERT-2 seed 3,B,all_eligible,19,30204,0.6565320877846124
DNABERT-2 seed 3,B,all_eligible,20,30204,0.6559277042364515
DNABERT-2 seed 3,B,all_eligible,21,30204,0.6551693397272186
DNABERT-2 seed 3,B,all_eligible,22,30204,0.6564851987546793
DNABERT-2 seed 3,B,all_eligible,23,30204,0.6560608582953183
DNABERT-2 seed 3,B,all_eligible,24,30204,0.6553081345881249
DNABERT-2 seed 3,B,all_eligible,25,30204,0.6556378880268919
DNABERT-2 seed 3,B,all_eligible,26,30204,0.6568626019533863
